filename,n_sequences,alignment_length,best_model,log_likelihood,aic_score,bic_score,method,freq_A,freq_R,freq_N,freq_D,freq_C,freq_Q,freq_E,freq_G,freq_H,freq_I,freq_L,freq_K,freq_M,freq_F,freq_P,freq_S,freq_T,freq_W,freq_Y,freq_V,gamma_shape,prop_invariant,insertion_rate,deletion_rate,insertion_events,deletion_events,mean_insertion_length,mean_deletion_length,total_gaps,indel_to_substitution_ratio,rf_length_distance
2717_NT_AL_AA.fasta,184,406,LG+I+G4,-14515.9554,29765.9108,31236.2424,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.9025,0.2637,0.0013386164060826700,0.005354465624330690,1,4,3.926501766784450,4.908127208480570,1389,4.56671050708754E-06,352
27316_NT_AL_AA.fasta,177,404,LG+G4+F,-2457.4983,5656.9967,7141.5216,ModelTest-NG,0.0388,0.145,0.0179,0.0877,0.0001,0.0054,0.0328,0.1561,0.0082,0.0079,0.0311,0.0332,0.0204,0.0179,0.1144,0.16,0.0257,0.0,0.0691,0.0282,0.5647,0.0,0.01258600436314820,0.018179784080102900,9,13,1.3715015974440900,1.714376996805110,2683,0.0002619796132228,338
203522_NT_AL_AA.fasta,91,903,LG+I+G4,-10564.9939,21442.2193,22361.8236,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.8574,0.4804,0.006084723692697120,0.010952502646854800,5,9,5.731120331950210,7.16390041493776,3453,6.60835579387594E-05,172
393_NT_AL_AA.fasta,175,995,LG+I+G4+F,-32634.1855,66004.371,67808.5803,ModelTest-NG,0.087,0.0765,0.0182,0.0395,0.0169,0.0656,0.0963,0.0715,0.0245,0.0202,0.1244,0.0447,0.0157,0.0288,0.0591,0.0771,0.0426,0.0057,0.0226,0.063,0.7273,0.0892,0.01722900215362530,0.01837760229720030,30,32,2.582794861813940,3.228493577267420,16588,3.1644115980789E-05,336
27197_NT_AL_AA.fasta,182,344,LG+I+G4,-12032.1155,24790.2309,26184.3838,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.95,0.1633,0.009583439815997960,0.01756963966266290,6,11,1.7290096406660800,2.161262050832600,2466,2.08430652056904E-05,350
5634_NT_AL_AA.fasta,173,321,LG+I+G4,-2119.7057,4929.4115,6230.5587,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5363,0.5762,0.005402193290475930,0.010804386580951900,3,6,3.53186372745491,4.414829659318640,2203,0.0001249756991696,332
27330_NT_AL_AA.fasta,168,724,LG+I+G4,-9676.2767,20022.5534,21558.4585,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5425,0.3215,0.0041107603262299400,0.005755064456721920,5,7,2.4104689203925800,3.0130861504907300,2763,2.15971448574498E-05,322
11230_NT_AL_AA.fasta,174,179,LG+I+G4,-3621.3943,7936.7885,9042.8114,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.9361,0.3512,0.003210685160213190,0.006421370320426380,1,2,1.703954802259890,2.1299435028248600,377,1.42386589081796E-05,334
389895_NT_AL_AA.fasta,161,306,LG+I+G4+F,-10892.2789,22464.5578,23730.5767,ModelTest-NG,0.1095,0.064,0.0143,0.053,0.0155,0.0696,0.0846,0.0734,0.0231,0.0264,0.0798,0.047,0.0192,0.0281,0.0756,0.103,0.0372,0.0183,0.0104,0.0481,1.3202,0.0855,0.02841716396703610,0.030446961393253000,14,15,2.2900542495479200,2.8625678119349000,6332,4.64916443293019E-05,310
257397_NT_AL_AA.fasta,179,729,LG+I+G4+F,-10087.7419,20927.4839,22653.9532,ModelTest-NG,0.0513,0.0559,0.0494,0.0312,0.0185,0.0896,0.0441,0.0462,0.0356,0.0398,0.0622,0.0315,0.0266,0.0143,0.1385,0.1234,0.0569,0.0028,0.0377,0.0446,0.6021,0.2771,0.006897027381198700,0.008429700132576190,9,11,1.8872641509434000,2.359080188679250,4001,3.60225356983329E-05,346
54885_NT_AL_AA.fasta,180,1142,LG+I+G4,-25211.3589,51140.7178,52950.2704,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6671,0.2063,0.0072971395213076500,0.009243043393656350,15,19,2.6967644845748700,3.370955605718590,8960,2.20361249863084E-05,346
10800_NT_AL_AA.fasta,170,344,LG+I+G4,-8744.2668,18113.4103,19468.5111,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6926,0.2205,0.005129958960328320,0.013679890560875500,3,8,1.586277873070330,1.9828473413379100,1156,2.26649441309127E-05,324
27336_NT_AL_AA.fasta,187,936,LG+I+G4,-31603.2113,63928.8639,65758.3451,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.95,0.1024,0.017711047122811800,0.018282371223547700,31,32,5.847483016896010,7.309353771120010,41963,3.00128769533976E-05,356
10245_NT_AL_AA.fasta,184,178,LG+G4,-2433.3226,5589.7886,6763.1779,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.3226,0.0,0.009159745969711770,0.024425989252564700,3,8,2.3663299663299700,2.957912457912460,1757,8.69386529250905E-05,354
3054_NT_AL_AA.fasta,182,2407,LG+I+G4+F,-34139.2956,69042.5912,71252.8953,ModelTest-NG,0.1166,0.0256,0.0282,0.0246,0.0164,0.056,0.0402,0.0779,0.0164,0.0394,0.0678,0.0353,0.0183,0.0095,0.0965,0.0883,0.1329,0.0087,0.0127,0.0889,0.5508,0.4482,0.009130877431666800,0.011641868725375200,40,51,7.042915621286150,8.803644526607690,66670,4.59171573747496E-05,350
5354_NT_AL_AA.fasta,186,278,LG+I+G4,-1406.1386,3524.0639,4900.1246,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.3689,0.7682,0.0019339367215904700,0.007735746886361880,1,4,4.205235602094240,5.2565445026178000,1004,0.0001207146306132,358
159090_NT_AL_AA.fasta,178,292,LG+G4,-8232.1011,17171.8574,18473.7731,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.95,0.0563,0.017315684161920900,0.019239649068801000,9,10,3.113317191283290,3.891646489104120,6429,4.13754055878574E-05,340
8241_NT_AL_AA.fasta,186,1023,LG+I+G4+F,-10515.9222,21811.8444,23734.7373,ModelTest-NG,0.0851,0.0759,0.0295,0.0558,0.0065,0.074,0.0892,0.0871,0.0216,0.0295,0.0695,0.0529,0.0185,0.0156,0.0586,0.1022,0.046,0.0092,0.0453,0.0279,0.5648,0.4983,0.01208757712399750,0.015240858112866400,23,29,2.163492723492720,2.7043659043659000,13008,9.11029235278556E-05,358
1678_NT_AL_AA.fasta,181,100,LG+I+G4,-815.9055,2353.811,3294.2775,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6257,0.444,0.011049723756906100,0.022099447513812200,2,4,1.1558770343580500,1.4448462929475600,799,0.0001454157679164,350
5030_NT_AL_AA.fasta,181,359,LG+G4+F,-13985.3048,28728.3421,30200.3888,ModelTest-NG,0.0701,0.0655,0.0243,0.0315,0.0442,0.0141,0.0248,0.0491,0.0276,0.0322,0.1631,0.0155,0.0149,0.0626,0.0592,0.0739,0.071,0.0224,0.0488,0.0851,0.7203,0.0404,0.004616876221548500,0.010772711183613200,3,7,2.2766954377312000,2.845869297164000,2308,1.16847819736532E-05,350
6399_NT_AL_AA.fasta,175,140,LG+G4,-1002.7934,2701.5869,3725.2784,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5526,0.0,0.0,0.004081632653061230,0,1,28.457142857142900,35.57142857142860,249,3.07701775439244E-05,340
23439_NT_AL_AA.fasta,180,389,LG+G4,-7971.7954,16659.5907,18078.5521,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5637,0.0,0.009997143673236220,0.012853470437018000,7,9,4.674842767295600,5.843553459119500,7433,3.61657930367286E-05,346
2182_NT_AL_AA.fasta,180,712,LG+I+G4,-8072.2918,16862.5836,18502.5236,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6257,0.5654,0.000780274656679151,0.0046816479400749100,1,6,3.9216494845360800,4.902061855670100,951,1.71688135859275E-05,346
81887_NT_AL_AA.fasta,183,873,LG+I+G4,-26581.4344,53815.0337,55634.6253,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.0,0.0906,0.018778284791467100,0.019404227617849400,30,31,5.85950540958269,7.324381761978360,37911,3.29454234756126E-05,350
83604_NT_AL_AA.fasta,170,181,LG+I+G4,-1059.0955,2796.191,3880.4815,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.3331,0.7112,0.0,0.003249918752031200,0,1,55.2,69.0,1380,3.73162176281812E-05,326
11043_NT_AL_AA.fasta,180,718,LG+I+G4,-4338.112,9361.5743,11037.1765,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.8485,0.5156,0.0015475085112968100,0.00386877127824203,2,5,5.302463054187190,6.62807881773399,2691,4.8641174058967E-05,346
4952_NT_AL_AA.fasta,181,903,LG+I+G4,-15696.1034,32114.2067,33849.0726,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6551,0.3311,0.004282838665467470,0.007342009140801380,7,12,3.383783783783780,4.22972972972973,5634,2.06687088801476E-05,348
340533_NT_AL_AA.fasta,185,1546,LG+I+G4,-47705.6284,96050.9068,98120.981,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.0968,0.1756,0.009440229362609700,0.015733715604349500,27,45,1.4279033515198800,1.784879189399840,9160,2.2026734949545E-05,354
347487_NT_AL_AA.fasta,142,451,LG+G4+F,-22886.9185,46372.3668,47613.3886,ModelTest-NG,0.046,0.0523,0.0485,0.0405,0.0381,0.0305,0.0463,0.0275,0.0255,0.0542,0.0844,0.1002,0.0226,0.0318,0.0674,0.1581,0.0514,0.0051,0.0253,0.0442,3.8049,0.0214,0.02342212922769430,0.02498360450954060,15,16,8.668591338974620,10.835739173718300,21769,2.91899872693991E-05,274
340543_NT_AL_AA.fasta,99,227,LG+I+G4,-6138.7058,12671.4115,13346.1267,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.6258,0.0748,0.057847194411071100,0.08454589952387310,13,19,1.6186046511627900,2.0232558139534900,2697,0.0001577263743142,188
4204_NT_AL_AA.fasta,185,506,LG+I+G4+F,-6110.5265,12997.0531,14636.9493,ModelTest-NG,0.0805,0.0711,0.0065,0.0396,0.0062,0.0306,0.0889,0.0832,0.0222,0.0223,0.0445,0.1367,0.0116,0.0129,0.1185,0.1067,0.0452,0.0022,0.0106,0.06,0.8829,0.4306,0.017092191005234500,0.018160452943061600,16,17,2.1824175824175800,2.728021978021980,7944,9.07326247023695E-05,356
6451_NT_AL_AA.fasta,167,119,LG+I+G4,-1015.5823,2697.1647,3622.6128,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.7466,0.4796,0.010063905801841700,0.02012781160368340,2,4,2.758944281524930,3.4486803519061600,1176,0.0001665463831677,322
3561_NT_AL_AA.fasta,178,382,LG+I+G4+F,-15963.1199,32674.2397,34149.827,ModelTest-NG,0.0296,0.0452,0.0477,0.0337,0.0287,0.0512,0.0669,0.0535,0.0315,0.0312,0.1287,0.0371,0.0144,0.0377,0.0814,0.1016,0.0542,0.0338,0.0381,0.0539,1.1862,0.1591,0.014706747455732700,0.022060121183599000,10,15,1.7679493424257200,2.209936678032150,4537,2.31193559872196E-05,342
2986_NT_AL_AA.fasta,169,1155,LG+G4+F,-36489.4354,73688.8707,75482.2794,ModelTest-NG,0.0654,0.0539,0.036,0.0449,0.0167,0.0347,0.0637,0.067,0.0255,0.0623,0.103,0.049,0.0311,0.0504,0.0538,0.0763,0.0523,0.0169,0.0329,0.0641,1.3182,0.0,0.014856937933861000,0.0163938625477087,29,32,2.4868003820439400,3.108500477554920,16273,3.37656629777219E-05,328
23676_NT_AL_AA.fasta,172,89,LG+I+G4,-1306.6121,3299.2242,4152.8264,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.8898,0.4253,0.013065064018813700,0.03919519205644110,2,6,1.2645892351274800,1.5807365439093500,558,9.73342580087844E-05,330
55609_NT_AL_AA.fasta,168,835,LG+I+G4,-32132.167,64934.3339,66518.0236,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.154,0.1619,0.01710863986313090,0.01853435985172510,24,26,4.5813510941960000,5.726688867745010,24075,2.54166035487679E-05,326
827_NT_AL_AA.fasta,183,644,LG+G4,-11104.686,22937.372,24563.6143,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6241,0.0,0.0008485218748939350,0.011879306248515100,1,14,2.398076923076920,2.9975961538461500,1247,1.91509001561437E-05,352
8260_NT_AL_AA.fasta,172,243,LG+I+G4,-2499.931,5685.8621,6883.9822,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6436,0.6437,0.009570293808019910,0.014355440712029900,4,6,2.269322709163350,2.8366533864541800,2136,8.06471124301394E-05,330
3597_NT_AL_AA.fasta,183,434,LG+I+G4,-16950.9077,34631.8153,36118.4766,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.0,0.1263,0.01385006673213970,0.016368260683437800,11,13,2.4552727272727300,3.069090909090910,5908,2.06733125623968E-05,352
56062_NT_AL_AA.fasta,160,723,LG+G4,-17375.499,35385.139,36844.5222,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6257,0.1054,0.004322268326417700,0.006915629322268330,5,8,3.894911242603550,4.868639053254440,4114,1.41561774836197E-05,308
1288_NT_AL_AA.fasta,151,1741,LG+I+G4+F,-57530.2676,115700.5352,117448.444,ModelTest-NG,0.0366,0.0291,0.0132,0.0321,0.0131,0.0367,0.0334,0.2775,0.0116,0.0356,0.0838,0.0535,0.0135,0.0312,0.1667,0.0579,0.032,0.004,0.0092,0.0291,1.3121,0.2639,0.007607715745308890,0.007988101532574340,20,21,2.6481578947368400,3.310197368421050,10063,1.33888393247845E-05,290
2000_NT_AL_AA.fasta,185,692,LG+I+G4+F,-20426.8885,41629.777,43391.1363,ModelTest-NG,0.0746,0.0381,0.0318,0.0441,0.0048,0.0477,0.0631,0.0645,0.0133,0.0386,0.1041,0.051,0.019,0.0261,0.0951,0.1109,0.0851,0.0062,0.0168,0.065,1.0,0.1813,0.017184814872676100,0.021871582565224200,22,28,2.201899196493790,2.752373995617240,11304,3.40796086025111E-05,356
4694_NT_AL_AA.fasta,172,70,LG+G4,-3037.245,6758.49,7527.4754,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6981,0.0,0.0,0.02491694352159470,0,3,4.733333333333330,5.916666666666670,71,1.4295585046818E-05,328
2002_NT_AL_AA.fasta,180,453,LG+I+G4+F,-10001.4824,20758.9648,22314.7721,ModelTest-NG,0.0868,0.0438,0.0238,0.0235,0.0072,0.0404,0.0653,0.089,0.0146,0.0281,0.1008,0.0417,0.0133,0.0216,0.1381,0.1066,0.0618,0.0095,0.019,0.0651,0.7078,0.2354,0.013490311503556500,0.014716703458425300,11,12,2.589076464746770,3.236345580933470,6518,3.53627992576887E-05,344
9737_NT_AL_AA.fasta,132,1501,LG+I+G4,-64425.9935,129377.987,130775.5392,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,3.065,0.0222,0.018169705045121400,0.03987240829346090,36,79,3.0598676527831800,3.82483456597898,19652,3.1916552923473E-05,254
29934_NT_AL_AA.fasta,177,162,LG+G4,-693.2724,2090.5448,3177.3787,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.1413,0.0,0.0,0.00697495989398061,0,2,6.412903225806450,8.016129032258060,497,0.0002429248147698,340
154796_NT_AL_AA.fasta,184,1219,LG+I+G4+F,-24601.0476,49974.0952,51944.9286,ModelTest-NG,0.0853,0.0657,0.0351,0.0292,0.0317,0.0858,0.0835,0.0487,0.0406,0.0279,0.0828,0.0486,0.0251,0.0124,0.0844,0.0989,0.0494,0.0021,0.023,0.0398,0.7437,0.3009,0.020508613617719400,0.02229197132360810,46,50,3.805032119914350,4.7562901498929300,35539,6.90824412583367E-05,354
5973_NT_AL_AA.fasta,176,410,LG+I+G4,-14421.3929,29541.6622,30954.457,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.95,0.207,0.011086474501108600,0.012472283813747200,8,9,1.779781420765030,2.224726775956280,3257,1.98294434575084E-05,338
9248_NT_AL_AA.fasta,181,793,LG+I+G4+F,-27811.843,56383.6859,58160.4988,ModelTest-NG,0.1018,0.0381,0.0409,0.0353,0.0288,0.0203,0.0345,0.0418,0.0405,0.0703,0.0779,0.0341,0.0286,0.0457,0.0782,0.0763,0.0626,0.0115,0.0411,0.0917,1.1517,0.0522,0.025778044073488300,0.02926156354287860,37,42,6.7290140845070400,8.411267605633800,47776,5.14441144351534E-05,346
60506_NT_AL_AA.fasta,158,475,LG+I+G4+F,-16688.9355,34045.8709,35436.4181,ModelTest-NG,0.115,0.0979,0.0432,0.039,0.0312,0.0162,0.0538,0.0766,0.0251,0.012,0.1804,0.0063,0.0059,0.0513,0.0497,0.082,0.0367,0.0129,0.0066,0.0584,0.8954,0.1929,0.005329780146568950,0.006662225183211190,4,5,4.48582995951417,5.607287449392710,4155,1.0169123828291E-05,302
6748_NT_AL_AA.fasta,186,173,LG+I+G4,-2535.1903,5812.3806,6982.2517,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5647,0.4405,0.003107713344521100,0.006215426689042200,1,2,2.723809523809520,3.4047619047619000,715,1.83542367696543E-05,356
23096_NT_AL_AA.fasta,167,1553,LG+I+G4+F,-12738.5843,26181.1686,28063.6448,ModelTest-NG,0.0635,0.0825,0.0291,0.0453,0.0118,0.0552,0.0658,0.0891,0.0414,0.0282,0.0822,0.0365,0.0172,0.0288,0.1145,0.1065,0.0348,0.0021,0.0249,0.0408,0.6173,0.4245,0.009253868309742400,0.015037536003331400,24,39,4.368885488395820,5.461106860494770,21413,0.0001413379997307,320
59272_NT_AL_AA.fasta,184,967,LG+I+G4,-37492.5819,75693.5119,77507.9946,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.95,0.242,0.003934175621599750,0.006182275976799600,7,11,16.44900577293140,20.561257216164200,32055,7.50275100870319E-06,354
139324_NT_AL_AA.fasta,169,704,LG+I+G4,-15566.5099,31741.8883,33342.6541,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.0738,0.2382,0.006724045185583650,0.0075645508337816000,8,9,2.4432140445644800,3.054017555705600,4523,1.89578956289784E-05,324
10178_NT_AL_AA.fasta,172,2735,LG+I+G4,-25913.3658,52413.9181,54541.1948,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.8153,0.5024,0.0004251519918370820,0.0014880319714297900,2,7,30.02,37.525,16511,8.72670575584423E-06,328
9363_NT_AL_AA.fasta,182,241,LG+I+G4,-1855.6436,4437.2872,5702.2685,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.583,0.5516,0.004559755597100000,0.006839633395649990,2,3,3.305205479452060,4.131506849315070,1508,6.30986484269507E-05,352
114928_NT_AL_AA.fasta,54,1005,LG+I+G4,-20571.8724,41332.8349,41883.4083,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.4107,0.12,0.029482218536944900,0.06817763036668510,16,37,8.176914778856530,10.221143473570700,9475,0.0002132856861159,98
27112_NT_AL_AA.fasta,162,499,LG+G4+F,-8136.009,16953.2554,18390.5168,ModelTest-NG,0.0757,0.0621,0.0131,0.0452,0.0546,0.04,0.0591,0.066,0.0371,0.0147,0.1134,0.0454,0.0151,0.0346,0.0977,0.0797,0.0475,0.0232,0.0317,0.044,0.4724,0.1479,0.016081545807664700,0.01731858779286970,13,14,3.3447462839569500,4.180932854946180,8157,7.36839232595584E-05,314
9500_NT_AL_AA.fasta,157,819,LG+G4,-16958.9827,34470.9078,36010.8876,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6257,0.0,0.013221032329312600,0.03266372693124290,17,42,1.915939957112220,2.394924946390280,6701,7.05168045130755E-05,308
92745_NT_AL_AA.fasta,168,497,LG+G4,-12861.5514,26391.1029,27796.772,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.657,0.0,0.01916259461531090,0.021557918942224800,16,18,2.183962603380080,2.729953254225100,7592,4.74218550592843E-05,322
2239_NT_AL_AA.fasta,184,563,LG+I+G4,-10571.3761,21876.7521,23467.0657,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6436,0.3218,0.005791953046567300,0.007722604062089740,6,8,2.3135734072022200,2.89196675900277,3132,1.98626638669769E-05,354
139596_NT_AL_AA.fasta,183,319,LG+I+G4,-8357.9549,17445.9098,18820.2046,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.7387,0.4681,0.017130034088767800,0.020556040906521400,10,12,2.325571504518870,2.906964380648590,5468,4.21338900113953E-05,352
7216_NT_AL_AA.fasta,91,2196,LG+I+G4+F,-44406.6518,89213.3036,90352.1821,ModelTest-NG,0.1029,0.0308,0.0415,0.0297,0.0105,0.0269,0.0364,0.1354,0.0072,0.0421,0.0597,0.0467,0.0109,0.0616,0.0492,0.1518,0.0977,0.0062,0.0125,0.0402,2.1417,0.0229,0.024019696150843700,0.0245201064873196,48,49,18.127502634352000,22.659378292939900,86015,0.0001057551517477,172
